@relation '.\\uk-2007-05.content_based_features.csv'

@attribute HST_1 numeric
@attribute HST_2 numeric
@attribute HST_3 numeric
@attribute HST_4 numeric
@attribute HST_5 numeric
@attribute HST_6 numeric
@attribute HST_7 numeric
@attribute HST_8 numeric
@attribute HST_9 numeric
@attribute HST_10 numeric
@attribute HST_11 numeric
@attribute HST_12 numeric
@attribute HST_13 numeric
@attribute HST_14 numeric
@attribute HST_15 numeric
@attribute HST_16 numeric
@attribute HST_17 numeric
@attribute HST_18 numeric
@attribute HST_19 numeric
@attribute HST_20 numeric
@attribute HST_21 numeric
@attribute HST_22 numeric
@attribute HST_23 numeric
@attribute HST_24 numeric
@attribute HMG_25 numeric
@attribute HMG_26 numeric
@attribute HMG_27 numeric
@attribute HMG_28 numeric
@attribute HMG_29 numeric
@attribute HMG_30 numeric
@attribute HMG_31 numeric
@attribute HMG_32 numeric
@attribute HMG_33 numeric
@attribute HMG_34 numeric
@attribute HMG_35 numeric
@attribute HMG_36 numeric
@attribute HMG_37 numeric
@attribute HMG_38 numeric
@attribute HMG_39 numeric
@attribute HMG_40 numeric
@attribute HMG_41 numeric
@attribute HMG_42 numeric
@attribute HMG_43 numeric
@attribute HMG_44 numeric
@attribute HMG_45 numeric
@attribute HMG_46 numeric
@attribute HMG_47 numeric
@attribute HMG_48 numeric
@attribute AVG_49 numeric
@attribute AVG_50 numeric
@attribute AVG_51 numeric
@attribute AVG_52 numeric
@attribute AVG_53 numeric
@attribute AVG_54 numeric
@attribute AVG_55 numeric
@attribute AVG_56 numeric
@attribute AVG_57 numeric
@attribute AVG_58 numeric
@attribute AVG_59 numeric
@attribute AVG_60 numeric
@attribute AVG_61 numeric
@attribute AVG_62 numeric
@attribute AVG_63 numeric
@attribute AVG_64 numeric
@attribute AVG_65 numeric
@attribute AVG_66 numeric
@attribute AVG_67 numeric
@attribute AVG_68 numeric
@attribute AVG_69 numeric
@attribute AVG_70 numeric
@attribute AVG_71 numeric
@attribute AVG_72 numeric
@attribute STD_73 numeric
@attribute STD_74 numeric
@attribute STD_75 numeric
@attribute STD_76 numeric
@attribute STD_77 numeric
@attribute STD_78 numeric
@attribute STD_79 numeric
@attribute STD_80 numeric
@attribute STD_81 numeric
@attribute STD_82 numeric
@attribute STD_83 numeric
@attribute STD_84 numeric
@attribute STD_85 numeric
@attribute STD_86 numeric
@attribute STD_87 numeric
@attribute STD_88 numeric
@attribute STD_89 numeric
@attribute STD_90 numeric
@attribute STD_91 numeric
@attribute STD_92 numeric
@attribute STD_93 numeric
@attribute STD_94 numeric
@attribute STD_95 numeric
@attribute STD_96 numeric
@attribute class {spam,nonspam}

@data
416,12,4.949519,0.002404,0.03299,2.198046,0.096154,0.132212,0.204327,0.324519,0.4,0.275,0.17,0.135,0.064904,0.086538,0.141827,0.221154,0.27,0.18,0.118,0.092,5.938804,5.603899,416,12,4.949519,0.002404,0.03299,2.198046,0.096154,0.132212,0.204327,0.324519,0.4,0.275,0.17,0.135,0.064904,0.086538,0.141827,0.221154,0.27,0.18,0.118,0.092,5.938804,5.603899,413.5,9.333333,5.031372,0.009179,0.041667,2.564942,0.105138,0.143751,0.211551,0.303735,0.375,0.259167,0.159,0.116333,0.058496,0.08287,0.143634,0.19222,0.226667,0.1625,0.108667,0.074333,5.6702,5.170054,61264.916667,5.888889,0.093542,0.000204,0.000702,0.435355,0.002614,0.00341,0.004666,0.00459,0.048492,0.020253,0.008129,0.003479,0.001929,0.001931,0.002106,0.002758,0.033056,0.015915,0.003933,0.00191,0.369558,1.083649,nonspam
764,11,4.687173,0.184555,0.019242,2.217968,0.089005,0.13089,0.208115,0.276178,0.68,0.5,0.318,0.211,0.032723,0.074607,0.116492,0.159686,0.25,0.285,0.178,0.122,6.577489,6.338914,764,11,4.687173,0.184555,0.019242,2.217968,0.089005,0.13089,0.208115,0.276178,0.68,0.5,0.318,0.211,0.032723,0.074607,0.116492,0.159686,0.25,0.285,0.178,0.122,6.577489,6.338914,394.322981,3.521739,4.50308,0.063648,0.053097,1.964302,0.059723,0.099151,0.1551,0.217589,0.249255,0.200435,0.134248,0.088888,0.034278,0.050429,0.086048,0.143062,0.08528,0.077205,0.058745,0.049764,4.779609,4.531879,309634.330466,4.696732,0.633017,0.010707,0.001495,0.489479,0.003847,0.007498,0.011607,0.015457,0.190652,0.136322,0.059854,0.023735,0.004411,0.0043,0.005882,0.008322,0.01754,0.013642,0.00736,0.005454,3.019783,2.580104,nonspam
120,7,4.633333,0.683333,0.016,1.904225,0.083333,0.108333,0.258333,0.333333,0.1,0.065,0.062,0.04,0.008333,0.041667,0.075,0.125,0.01,0.025,0.018,0.015,4.758936,4.724381,120,7,4.633333,0.683333,0.016,1.904225,0.083333,0.108333,0.258333,0.333333,0.1,0.065,0.062,0.04,0.008333,0.041667,0.075,0.125,0.01,0.025,0.018,0.015,4.758936,4.724381,148.5,7.5,4.57476,0.510902,0.018401,2.053694,0.110879,0.140437,0.238617,0.290008,0.163333,0.103333,0.07,0.0425,0.008537,0.042393,0.089025,0.132439,0.013333,0.030833,0.026,0.0195,4.910449,4.74543,458.25,1.25,0.009858,0.010566,0.000005,0.020069,0.000465,0.000694,0.000523,0.001017,0.000889,0.000306,0.000031,0.000014,0.00002,0.000064,0.000425,0.000283,0.000056,0.000012,0.00002,0.000008,0.03924,0.10989,nonspam
14,3,4.071429,0,0.019364,1.028986,0.214286,0.285714,0.285714,0.428571,0.03,0.02,0.008,0.006,0.071429,0.071429,0.214286,0.285714,0.01,0.005,0.006,0.004,2.484907,2.484907,24,12,4.416667,5.666667,0.004396,1.666667,0.208333,0.291667,0.291667,0.375,0.05,0.035,0.014,0.009,0.083333,0.083333,0.125,0.208333,0.02,0.01,0.006,0.005,2.586935,1.714973,23.354709,1.599198,5.358149,1.507532,0.008868,1.036736,0.117832,0.199875,0.236129,0.350442,0.022244,0.018156,0.01004,0.007156,0.093315,0.108568,0.119398,0.246842,0.01493,0.009208,0.005579,0.005018,2.20263,2.162306,14561.46336,2.612905,1.216346,2.283408,0.000128,0.101056,0.002596,0.007372,0.006016,0.010949,0.009489,0.004464,0.001985,0.0009,0.001867,0.003086,0.00308,0.009564,0.003281,0.0011,0.000693,0.000442,0.596298,0.527486,nonspam
30,1,4.3,0.3,0.012853,1.336134,0.4,0.4,0.466667,0.466667,0.12,0.06,0.028,0.014,0,0.066667,0.1,0.266667,0,0.01,0.006,0.008,3.332205,3.332205,30,1,4.3,0.3,0.012853,1.336134,0.4,0.4,0.466667,0.466667,0.12,0.06,0.028,0.014,0,0.066667,0.1,0.266667,0,0.01,0.006,0.008,3.332205,3.332205,40.652174,1.956522,4.320551,0.040217,0.017113,1.424451,0.27212,0.293818,0.399976,0.427433,0.10087,0.058478,0.031478,0.017783,0.016384,0.042505,0.106693,0.253342,0.005652,0.006087,0.006957,0.008652,3.33305,3.250686,1802.05293,0.041588,0.520179,0.017166,0.000057,0.08516,0.016986,0.014992,0.013182,0.010839,0.019686,0.008394,0.001724,0.000652,0.000944,0.003246,0.007869,0.019066,0.000103,0.000043,0.000043,0.000044,0.361845,0.29656,nonspam
96,4,4.916667,0.010417,0.014656,1.690476,0.135417,0.1875,0.3125,0.375,0.13,0.09,0.06,0.036,0.125,0.145833,0.208333,0.302083,0.12,0.07,0.04,0.029,4.543295,4.543295,96,4,4.916667,0.010417,0.014656,1.690476,0.135417,0.1875,0.3125,0.375,0.13,0.09,0.06,0.036,0.125,0.145833,0.208333,0.302083,0.12,0.07,0.04,0.029,4.543295,4.543295,272.655172,2.551724,4.39356,0.014707,0.04592,2.019885,0.128664,0.168104,0.244703,0.308373,0.277586,0.187414,0.115931,0.077,0.049044,0.071613,0.123399,0.169589,0.098966,0.073793,0.055724,0.041966,5.068133,4.875771,68091.674197,2.523187,0.14991,0.000874,0.000462,0.14112,0.010393,0.015487,0.01619,0.018886,0.104418,0.037448,0.013727,0.005719,0.001985,0.002662,0.005154,0.006536,0.011658,0.005701,0.003265,0.002048,0.935888,0.896515,nonspam
16,0,3.875,0.0625,0.033898,1.2,0.375,0.375,0.4375,0.4375,0.06,0.03,0.014,0.007,0,0.1875,0.25,0.25,0,0.015,0.008,0.004,2.639057,2.639057,16,0,3.875,0.0625,0.033898,1.2,0.375,0.375,0.4375,0.4375,0.06,0.03,0.014,0.007,0,0.1875,0.25,0.25,0,0.015,0.008,0.004,2.639057,2.639057,16,0,3.875,0.0625,0.033898,1.2,0.375,0.375,0.4375,0.4375,0.06,0.03,0.014,0.007,0,0.1875,0.25,0.25,0,0.015,0.008,0.004,2.639057,2.639057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
289,7,4.955017,0.128028,0.01597,2.034279,0.131488,0.179931,0.235294,0.297578,0.38,0.26,0.136,0.086,0.034602,0.041522,0.083045,0.16955,0.1,0.06,0.048,0.049,5.620201,5.507547,40,3,6.075,0.05,0.016885,1.546448,0.125,0.175,0.325,0.475,0.05,0.035,0.026,0.019,0.05,0.075,0.2,0.35,0.02,0.015,0.016,0.014,3.637586,3.637586,256.870192,5.538462,4.262275,0.240301,0.012573,2.094694,0.198293,0.292883,0.362032,0.446952,0.505,0.373678,0.184587,0.113707,0.026935,0.037654,0.077666,0.170156,0.067692,0.045986,0.038615,0.043106,5.331215,4.832775,8805.651419,1.623521,0.065898,0.002545,0.000101,0.071468,0.000515,0.001598,0.001642,0.001959,0.023588,0.013008,0.003085,0.001011,0.000019,0.000057,0.000255,0.000269,0.000267,0.000075,0.000142,0.000201,0.071224,0.081337,nonspam
508,10,4.11811,0.055118,0.062339,2.3701,0.104331,0.155512,0.257874,0.309055,0.53,0.395,0.262,0.157,0.017717,0.03937,0.068898,0.098425,0.09,0.1,0.07,0.05,6.165229,5.95634,554,2,4.375451,0.045126,0.081615,2.35415,0.095668,0.144404,0.250903,0.306859,0.53,0.4,0.278,0.17,0.021661,0.036101,0.068592,0.095668,0.12,0.1,0.076,0.053,6.272418,6.110977,502.413793,8.810345,4.31144,0.073516,0.066641,2.291417,0.096183,0.146282,0.256315,0.310705,0.499138,0.364569,0.253724,0.155241,0.021044,0.04199,0.080098,0.118885,0.08931,0.084224,0.069276,0.049483,5.973476,5.797677,23445.621879,7.774376,0.078311,0.000999,0.000193,0.092216,0.000518,0.000487,0.001076,0.000685,0.020256,0.010582,0.00531,0.002033,0.000414,0.001636,0.003343,0.009585,0.000951,0.000826,0.000511,0.000251,0.915091,0.85957,nonspam
177,1,5.514124,0,0.016728,2.037102,0.067797,0.107345,0.19209,0.288136,0.12,0.095,0.068,0.051,0.011299,0.050847,0.112994,0.158192,0.02,0.045,0.04,0.028,5.164786,5.164786,177,1,5.514124,0,0.016728,2.037102,0.067797,0.107345,0.19209,0.288136,0.12,0.095,0.068,0.051,0.011299,0.050847,0.112994,0.158192,0.02,0.045,0.04,0.028,5.164786,5.164786,200.336957,1.021739,5.243321,0.201149,0.01519,2.036723,0.072383,0.127957,0.210779,0.307639,0.127935,0.118478,0.079087,0.058804,0.039652,0.062086,0.106276,0.160105,0.078478,0.060652,0.042913,0.032293,5.103004,5.055019,15220.788634,0.043006,0.10384,0.02585,0.000204,0.02792,0.001672,0.001409,0.002008,0.002754,0.00781,0.003613,0.001517,0.000958,0.000686,0.000824,0.001851,0.002222,0.003759,0.001594,0.000792,0.000433,0.342957,0.312184,nonspam
58,1,4.413793,0.034483,0.01689,1.546798,0.137931,0.137931,0.189655,0.258621,0.08,0.04,0.022,0.015,0.017241,0.086207,0.137931,0.155172,0.01,0.025,0.016,0.009,4.025352,4.025352,58,1,4.413793,0.034483,0.01689,1.546798,0.137931,0.137931,0.189655,0.258621,0.08,0.04,0.022,0.015,0.017241,0.086207,0.137931,0.155172,0.01,0.025,0.016,0.009,4.025352,4.025352,318.666667,5,4.988711,0.124338,0.024238,2.428702,0.094975,0.117246,0.186455,0.228746,0.246667,0.173333,0.118,0.069,0.017625,0.061401,0.097944,0.117055,0.056667,0.081667,0.052,0.032333,5.327687,5.060668,33973.555556,8,0.165265,0.004037,0.000027,0.388877,0.000923,0.000214,0.000005,0.000446,0.013889,0.008889,0.004608,0.001458,0,0.000308,0.000799,0.000726,0.001089,0.001606,0.000648,0.000272,0.848039,0.53594,nonspam
376,4,4.659574,0.281915,0.013329,2.333333,0.180851,0.284574,0.369681,0.478723,0.68,0.535,0.278,0.18,0.066489,0.093085,0.143617,0.226064,0.25,0.175,0.108,0.085,5.771692,5.390184,376,4,4.659574,0.281915,0.013329,2.333333,0.180851,0.284574,0.369681,0.478723,0.68,0.535,0.278,0.18,0.066489,0.093085,0.143617,0.226064,0.25,0.175,0.108,0.085,5.771692,5.390184,548.74739,3.536534,4.730262,0.275555,0.021618,2.321495,0.151273,0.197758,0.299286,0.433438,0.872797,0.579812,0.325925,0.219545,0.048589,0.069584,0.115545,0.160773,0.277328,0.207296,0.14139,0.10063,5.612851,5.202201,166385.825541,3.726745,0.058026,0.015552,0.000074,0.242967,0.005771,0.008864,0.004102,0.003792,0.19275,0.08974,0.03478,0.016047,0.000845,0.001187,0.002904,0.005168,0.028104,0.015171,0.008252,0.004982,2.265732,1.817825,nonspam
145,5,4.965517,0.151724,0.029466,1.974886,0.137931,0.193103,0.310345,0.365517,0.2,0.14,0.09,0.053,0.089655,0.124138,0.2,0.227586,0.13,0.09,0.058,0.033,4.894984,4.685978,145,5,4.965517,0.151724,0.029466,1.974886,0.137931,0.193103,0.310345,0.365517,0.2,0.14,0.09,0.053,0.089655,0.124138,0.2,0.227586,0.13,0.09,0.058,0.033,4.894984,4.685978,98.478261,5,5.500682,1.144092,0.019084,1.747249,0.226586,0.323673,0.416691,0.517523,0.153478,0.112391,0.061652,0.039304,0.124064,0.137983,0.235661,0.302337,0.083043,0.051522,0.034609,0.024261,3.830818,3.595815,10395.466919,0,0.214072,1.867687,0.000203,0.162878,0.008492,0.021667,0.016842,0.029775,0.006431,0.003384,0.001598,0.000657,0.002533,0.001835,0.006675,0.009496,0.003108,0.001397,0.000468,0.000298,1.747718,1.652269,nonspam
153,7,4.843137,1.522876,0.005819,2.031818,0.137255,0.183007,0.254902,0.352941,0.21,0.14,0.078,0.054,0.058824,0.124183,0.196078,0.24183,0.09,0.095,0.06,0.037,4.962195,4.790375,153,7,4.843137,1.522876,0.005819,2.031818,0.137255,0.183007,0.254902,0.352941,0.21,0.14,0.078,0.054,0.058824,0.124183,0.196078,0.24183,0.09,0.095,0.06,0.037,4.962195,4.790375,407.969072,7.484536,4.990424,0.461248,0.022429,2.184152,0.09716,0.139017,0.205062,0.295406,0.292784,0.207242,0.132258,0.097691,0.041704,0.074897,0.139492,0.195824,0.126598,0.126856,0.098258,0.06851,5.45196,5.236902,159682.803167,2.930173,0.127392,0.266557,0.000413,0.146588,0.00227,0.005501,0.006369,0.008423,0.045986,0.025428,0.01366,0.006608,0.000646,0.001298,0.002631,0.004244,0.012971,0.015835,0.00741,0.003578,1.223445,1.017094,nonspam
10,2,4.6,0.1,0.064103,1.217391,0,0,0.2,0.5,0,0,0.004,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,10,2,4.6,0.1,0.064103,1.217391,0,0,0.2,0.5,0,0,0.004,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,10,2,4.6,0.1,0.064103,1.217391,0,0,0.2,0.5,0,0,0.004,0.005,0,0,0,0,0,0,0,0,2.079442,2.079442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
27,7,6.555556,0.185185,0.007623,1.714286,0,0.111111,0.481481,0.555556,0,0.015,0.026,0.015,0.074074,0.333333,0.333333,0.444444,0.02,0.045,0.018,0.012,3.218876,3.218876,280,1,5.332143,0.021429,0.033541,2.044983,0.067857,0.128571,0.214286,0.3,0.19,0.18,0.12,0.084,0.035714,0.071429,0.103571,0.153571,0.1,0.1,0.058,0.043,5.617648,5.582148,199.677419,2.516129,4.723837,0.045989,0.020436,2.25137,0.044501,0.10023,0.220703,0.267352,0.070968,0.077258,0.072839,0.044226,0.025566,0.057248,0.082589,0.143273,0.040645,0.039032,0.027032,0.024226,4.861275,4.490071,16680.412071,1.733611,0.34895,0.001275,0.000099,0.424331,0.000647,0.002684,0.0074,0.011122,0.001731,0.00143,0.00123,0.000461,0.000266,0.00342,0.003176,0.00489,0.001264,0.000678,0.000291,0.00018,0.327764,0.332752,nonspam
7,6,5.285714,0,0.014925,0.916667,0,0,0,0.142857,0,0,0,0.001,0.142857,0.142857,0.142857,0.142857,0.01,0.005,0.002,0.001,1.609438,1.609438,182,9,3.906593,0.005495,0.029018,2.106132,0.076923,0.104396,0.181319,0.230769,0.14,0.095,0.066,0.042,0.016484,0.021978,0.027473,0.087912,0.03,0.02,0.01,0.016,4.961908,4.21194,134.5,3.785714,4.92738,0.058169,0.024301,1.643098,0.108377,0.13302,0.197257,0.296066,0.110714,0.077143,0.050571,0.032571,0.032626,0.063866,0.09742,0.128368,0.035714,0.029643,0.017286,0.015714,3.653801,3.250615,14813.25,5.168367,1.836457,0.023387,0.000243,0.329363,0.014698,0.015134,0.014067,0.013772,0.009349,0.004824,0.001937,0.000798,0.001918,0.005461,0.017723,0.01575,0.001553,0.001098,0.000398,0.000269,3.447838,2.405866,nonspam
258,4,5.825581,0,0.035401,2.31406,0.062016,0.131783,0.189922,0.271318,0.16,0.17,0.098,0.07,0.015504,0.100775,0.147287,0.178295,0.04,0.13,0.076,0.046,5.48561,5.277124,258,4,5.825581,0,0.035401,2.31406,0.062016,0.131783,0.189922,0.271318,0.16,0.17,0.098,0.07,0.015504,0.100775,0.147287,0.178295,0.04,0.13,0.076,0.046,5.48561,5.277124,198,4,5.790524,0.0036,0.031424,2.009228,0.053874,0.105769,0.148938,0.232508,0.124,0.121,0.07,0.0552,0.013747,0.08327,0.130808,0.155993,0.03,0.098,0.06,0.0358,4.432227,4.247918,15469.2,0,0.435327,0.000026,0.000294,0.37552,0.000858,0.003378,0.006191,0.014758,0.004344,0.004064,0.001515,0.000996,0.000078,0.001876,0.005434,0.007901,0.00028,0.002986,0.001056,0.000385,3.587984,3.214947,nonspam
63,13,5.206349,0,0.028276,1.793578,0.111111,0.222222,0.412698,0.507937,0.07,0.07,0.052,0.032,0.095238,0.111111,0.206349,0.269841,0.06,0.035,0.026,0.017,4.042695,3.874611,63,13,5.206349,0,0.028276,1.793578,0.111111,0.222222,0.412698,0.507937,0.07,0.07,0.052,0.032,0.095238,0.111111,0.206349,0.269841,0.06,0.035,0.026,0.017,4.042695,3.874611,63,13,5.206349,0,0.028276,1.793578,0.111111,0.222222,0.412698,0.507937,0.07,0.07,0.052,0.032,0.095238,0.111111,0.206349,0.269841,0.06,0.035,0.026,0.017,4.042695,3.874611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
41,8,4.878049,2.04878,0.007128,1.596026,0.317073,0.341463,0.560976,0.585366,0.13,0.07,0.046,0.024,0.097561,0.121951,0.195122,0.414634,0.04,0.025,0.016,0.017,3.59247,3.440141,155,6,4.696774,1.567742,0.010028,1.855042,0.2,0.23871,0.348387,0.4,0.31,0.185,0.108,0.062,0.025806,0.070968,0.129032,0.212903,0.04,0.055,0.04,0.033,5.030438,5.030438,158.616279,6.054264,4.941025,0.910136,0.011603,1.905623,0.168623,0.222364,0.32522,0.381745,0.250659,0.168178,0.099039,0.058547,0.02788,0.060495,0.114962,0.208131,0.045155,0.047112,0.035814,0.03188,4.914559,4.781597,3663.833378,0.221862,0.065205,0.440318,0.000035,0.029599,0.002272,0.002365,0.003597,0.002997,0.006968,0.003045,0.001105,0.000375,0.000166,0.000239,0.000628,0.001537,0.001157,0.000487,0.000229,0.000134,0.156619,0.17612,nonspam
456,6,5.131579,0.256579,0.037755,2.351556,0.107456,0.166667,0.324561,0.377193,0.49,0.38,0.296,0.172,0.070175,0.10307,0.164474,0.236842,0.32,0.235,0.15,0.108,6.053417,5.836241,456,6,5.131579,0.256579,0.037755,2.351556,0.107456,0.166667,0.324561,0.377193,0.49,0.38,0.296,0.172,0.070175,0.10307,0.164474,0.236842,0.32,0.235,0.15,0.108,6.053417,5.836241,314.912664,5.840611,5.508904,0.328686,0.028299,2.214689,0.079152,0.141153,0.347658,0.424836,0.255306,0.236092,0.209188,0.126793,0.0334,0.057553,0.122096,0.20375,0.11024,0.097544,0.084057,0.06824,5.148857,4.920625,96451.953071,4.334857,0.160989,0.061357,0.000214,0.220344,0.00222,0.004596,0.007813,0.005106,0.045231,0.03553,0.01748,0.008451,0.000405,0.000892,0.003541,0.007592,0.009384,0.006067,0.004537,0.001989,1.90215,1.777719,nonspam
2,2,5,0,0.002153,0.6,0,0,0,0.5,0,0,0,0.001,0,0,0,0,0,0,0,0,1,1,2,2,5,0,0.002153,0.6,0,0,0,0.5,0,0,0,0.001,0,0,0,0,0,0,0,0,1,1,2,2,5,0,0.002153,0.6,0,0,0,0.5,0,0,0,0.001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nonspam
688,11,4.831395,0.255814,0.061161,2.251403,0.037791,0.088663,0.15407,0.22093,0.26,0.305,0.212,0.152,0.045058,0.063953,0.123547,0.156977,0.31,0.22,0.17,0.108,6.478336,6.257081,688,11,4.831395,0.255814,0.061161,2.251403,0.037791,0.088663,0.15407,0.22093,0.26,0.305,0.212,0.152,0.045058,0.063953,0.123547,0.156977,0.31,0.22,0.17,0.108,6.478336,6.257081,540.583333,7.416667,5.029899,0.177389,0.098312,2.337716,0.047749,0.096859,0.154962,0.220605,0.235833,0.244583,0.165167,0.11975,0.045701,0.074809,0.137323,0.182335,0.25,0.200833,0.146,0.099,6.046314,5.794096,40381.409722,6.576389,0.149006,0.063438,0.000799,0.077089,0.001473,0.003216,0.005785,0.008518,0.028358,0.019831,0.009593,0.004562,0.000339,0.001371,0.002632,0.003873,0.021033,0.011524,0.005141,0.002656,0.377316,0.399222,nonspam
47,6,6.744681,0.148936,0.009991,2.01105,0.106383,0.106383,0.276596,0.319149,0.05,0.025,0.026,0.015,0,0.021277,0.085106,0.106383,0,0.005,0.008,0.005,3.714243,3.506675,47,6,6.744681,0.148936,0.009991,2.01105,0.106383,0.106383,0.276596,0.319149,0.05,0.025,0.026,0.015,0,0.021277,0.085106,0.106383,0,0.005,0.008,0.005,3.714243,3.506675,125.8,7.2,5.693298,0.079155,0.024002,2.119806,0.089173,0.105847,0.215817,0.257996,0.09,0.057,0.0464,0.029,0.005617,0.030479,0.070259,0.10593,0.008,0.016,0.0152,0.0124,4.582185,4.392989,4728.56,4.16,0.328766,0.001971,0.000107,0.025031,0.001323,0.001298,0.003486,0.002738,0.00052,0.000266,0.000153,0.000103,0.000041,0.000265,0.000494,0.000388,0.000056,0.000044,0.000027,0.000026,0.404303,0.601068,nonspam
46,1,6.152174,0.282609,0.010363,1.523148,0.086957,0.130435,0.26087,0.326087,0.04,0.03,0.024,0.015,0.086957,0.108696,0.173913,0.173913,0.04,0.025,0.016,0.008,3.78419,3.78419,46,1,6.152174,0.282609,0.010363,1.523148,0.086957,0.130435,0.26087,0.326087,0.04,0.03,0.024,0.015,0.086957,0.108696,0.173913,0.173913,0.04,0.025,0.016,0.008,3.78419,3.78419,191.726908,4.064257,4.797856,0.025941,0.080581,1.987031,0.134289,0.193078,0.250851,0.337664,0.24247,0.179518,0.095675,0.064143,0.015319,0.058353,0.152263,0.186784,0.03998,0.059719,0.058185,0.036048,4.86694,4.707919,270125.411364,2.835228,0.060612,0.000594,0.00135,0.066054,0.00189,0.00336,0.004546,0.006101,0.126604,0.079298,0.032093,0.016162,0.00024,0.000532,0.002008,0.001955,0.033307,0.020731,0.013772,0.006503,0.449416,0.352495,nonspam
110,8,4.5,0.681818,0.011462,1.9967,0.145455,0.209091,0.327273,0.4,0.16,0.115,0.072,0.044,0.081818,0.1,0.145455,0.190909,0.09,0.055,0.032,0.021,4.605115,4.383505,110,8,4.5,0.681818,0.011462,1.9967,0.145455,0.209091,0.327273,0.4,0.16,0.115,0.072,0.044,0.081818,0.1,0.145455,0.190909,0.09,0.055,0.032,0.021,4.605115,4.383505,347.829787,5.080851,4.828472,0.757647,0.037686,2.180359,0.07777,0.12936,0.219011,0.29936,0.240936,0.198957,0.140621,0.097894,0.04395,0.069858,0.109582,0.156443,0.124298,0.105851,0.069983,0.051813,5.610048,5.454453,51429.894432,4.01474,0.283379,0.36192,0.000265,0.072513,0.001,0.001887,0.002871,0.00382,0.020699,0.01115,0.005959,0.002989,0.000452,0.000694,0.000938,0.001227,0.003371,0.002747,0.001532,0.000938,0.341412,0.285748,nonspam
94,7,4.617021,0.021277,0.03562,1.899281,0.159574,0.191489,0.244681,0.265957,0.15,0.09,0.046,0.025,0.042553,0.06383,0.12766,0.170213,0.04,0.03,0.024,0.016,4.440759,4.241495,376,7,5.047872,0.045213,0.022321,2.526667,0.055851,0.079787,0.183511,0.242021,0.21,0.15,0.138,0.091,0.037234,0.053191,0.098404,0.167553,0.14,0.1,0.074,0.063,5.642704,4.695782,274.742604,5.923077,4.960276,0.026653,0.045359,2.164545,0.056316,0.076332,0.138198,0.19131,0.139172,0.09784,0.073124,0.050725,0.017954,0.037462,0.073657,0.128305,0.047367,0.049719,0.039757,0.03534,5.349534,5.120976,15463.173392,0.284024,0.090161,0.001978,0.000648,0.060242,0.000904,0.001611,0.00288,0.002895,0.005437,0.002933,0.001447,0.00063,0.00027,0.000629,0.001168,0.001933,0.001357,0.000964,0.000468,0.000311,0.613058,0.624649,nonspam
86,4,4.453488,0.395349,0.027002,1.769811,0.093023,0.197674,0.255814,0.360465,0.08,0.085,0.044,0.031,0.081395,0.093023,0.174419,0.27907,0.07,0.04,0.03,0.024,4.381306,4.247818,86,4,4.453488,0.395349,0.027002,1.769811,0.093023,0.197674,0.255814,0.360465,0.08,0.085,0.044,0.031,0.081395,0.093023,0.174419,0.27907,0.07,0.04,0.03,0.024,4.381306,4.247818,398.888889,4,4.679616,0.293178,0.049881,2.027219,0.087234,0.14556,0.223407,0.298923,0.194444,0.199444,0.125556,0.092889,0.071142,0.088331,0.151797,0.212824,0.184444,0.123333,0.088889,0.064111,5.290742,5.154756,227376.098765,0,0.085749,0.088216,0.000884,0.105074,0.002735,0.003647,0.006179,0.0054,0.024602,0.036575,0.012036,0.008009,0.0013,0.002189,0.003356,0.004932,0.030914,0.015622,0.008629,0.004467,1.357105,1.222465,nonspam
148,1,5.22973,0,0.012381,1.936975,0.060811,0.141892,0.209459,0.310811,0.09,0.105,0.062,0.046,0.074324,0.094595,0.128378,0.175676,0.11,0.07,0.038,0.026,4.938458,4.83202,148,1,5.22973,0,0.012381,1.936975,0.060811,0.141892,0.209459,0.310811,0.09,0.105,0.062,0.046,0.074324,0.094595,0.128378,0.175676,0.11,0.07,0.038,0.026,4.938458,4.83202,145,2,4.895394,0.011848,0.012684,1.982223,0.085211,0.159528,0.253992,0.349514,0.11,0.106818,0.067818,0.048,0.053993,0.077254,0.132805,0.201174,0.074545,0.050909,0.034727,0.026364,4.80997,4.712863,5512.909091,0.545455,0.106887,0.000417,0.000028,0.052888,0.001246,0.002707,0.004634,0.007645,0.002836,0.001842,0.000599,0.000469,0.000491,0.001269,0.00194,0.00244,0.001534,0.000517,0.000138,0.00006,0.205393,0.175326,nonspam
