L_indegree_mp,L_outdegree_hp,L_outdegree_mp,L_assortativity_mp,L_avgin_of_out_hp,L_avgin_of_out_mp,log_OP_avgin_of_out_hp_mul_outdegree_hp_CP_,log_OP_avgin_of_out_mp_mul_outdegree_mp_CP_,L_avgout_of_in_mp,log_OP_avgout_of_in_hp_mul_indegree_hp_CP_,log_OP_avgout_of_in_mp_mul_indegree_mp_CP_,eq_hp_mp,L_pagerank_hp,L_pagerank_mp,log_OP_indegree_mp_div_pagerank_mp_CP_,log_OP_outdegree_hp_div_pagerank_hp_CP_,log_OP_outdegree_mp_div_pagerank_mp_CP_,L_prsigma_hp,L_prsigma_mp,log_OP_prsigma_hp_div_pagerank_hp_CP_,log_OP_prsigma_mp_div_pagerank_mp_CP_,L_trustrank_hp,L_trustrank_mp,log_OP_trustrank_mp_div_indegree_mp_CP_,L_siteneighbors_1_hp,L_siteneighbors_2_hp,L_siteneighbors_3_hp,L_siteneighbors_4_hp,L_siteneighbors_1_mp,L_siteneighbors_2_mp,L_siteneighbors_3_mp,L_siteneighbors_4_mp,log_OP_siteneighbors_1_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_2_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_3_hp_div_pagerank_hp_CP_,log_OP_siteneighbors_1_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_3_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_4_mp_div_pagerank_mp_CP_,log_OP_siteneighbors_2_hp_div_siteneighbors_1_hp_CP_,log_OP_siteneighbors_2_mp_div_siteneighbors_1_mp_CP_,log_OP__OP_siteneighbors_2_hp_m_siteneighbors_1_hp_CP__div_pagerank_hp_CP_,log_OP__OP_siteneighbors_2_mp_m_siteneighbors_1_mp_CP__div_pagerank_mp_CP_,siteneighbors_1_hp_div_siteneighbors_1_mp,L_neighbors_2_hp,L_neighbors_4_hp,L_neighbors_2_mp,L_neighbors_3_mp,L_neighbors_4_mp,log_OP_neighbors_2_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_mp_div_pagerank_mp_CP_,log_OP_neighbors_4_mp_div_pagerank_mp_CP_,log_OP_neighbors_3_hp_div_neighbors_2_hp_CP_,log_OP_max_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,log_OP_avg_OP_neighbors_2_hp_div_indegree_hp_neighbors_3_hp_div_neighbors_2_hp_neighbors_4_hp_div_neighbors_3_hp_CP__CP_,log_OP_avg_OP_neighbors_2_mp_div_indegree_mp_neighbors_3_mp_div_neighbors_2_mp_neighbors_4_mp_div_neighbors_3_mp_CP__CP_,neighbors_3_hp_div_neighbors_3_mp,L_truncatedpagerank_1_hp,L_truncatedpagerank_2_hp,L_truncatedpagerank_3_hp,L_truncatedpagerank_4_hp,L_truncatedpagerank_1_mp,L_truncatedpagerank_2_mp,L_truncatedpagerank_3_mp,L_truncatedpagerank_4_mp,log_OP_truncatedpagerank_1_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_2_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_3_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_4_hp_div_pagerank_hp_CP_,log_OP_truncatedpagerank_1_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_2_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_3_mp_div_pagerank_mp_CP_,log_OP_truncatedpagerank_4_mp_div_pagerank_mp_CP_,truncatedpagerank_4_hp_div_truncatedpagerank_3_hp,truncatedpagerank_4_mp_div_truncatedpagerank_3_mp,truncatedpagerank_3_hp_div_truncatedpagerank_2_hp,truncatedpagerank_3_mp_div_truncatedpagerank_2_mp,truncatedpagerank_2_hp_div_truncatedpagerank_1_hp,truncatedpagerank_2_mp_div_truncatedpagerank_1_mp,log_OP_min_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_min_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_max_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_hp_div_truncatedpagerank_1_hp_truncatedpagerank_3_hp_div_truncatedpagerank_2_hp_truncatedpagerank_4_hp_div_truncatedpagerank_3_hp_CP__CP_,log_OP_avg_OP_truncatedpagerank_2_mp_div_truncatedpagerank_1_mp_truncatedpagerank_3_mp_div_truncatedpagerank_2_mp_truncatedpagerank_4_mp_div_truncatedpagerank_3_mp_CP__CP_,class
2.772589,2.079442,2.079442,-0.055019,2.447166,2.447166,4.526608,4.526608,2.665491,5.438079,5.438079,1,-17.740226,-17.740226,20.512815,19.819668,19.819668,-1.02078,-1.02078,16.719446,16.719446,-19.136652,-19.136652,-21.909241,1.098612,2.564949,3.218876,5.225747,1.098612,2.564949,3.218876,5.225747,18.838839,20.305176,20.959102,18.838839,20.305176,20.959102,22.965973,1.466337,1.466337,20.042811,20.042811,1,4.779123,8.426831,4.779123,5.31812,8.426831,22.51935,23.058346,26.167057,0.538997,3.108711,2.352769,2.352769,1,-17.613467,-17.594474,-17.573782,-17.553871,-17.613467,-17.594474,-17.573782,-17.553871,0.126759,0.145752,0.166445,0.186355,0.126759,0.145752,0.166445,0.186355,1.02011,1.02011,1.020908,1.020908,1.019174,1.019174,0.018993,0.018993,0.020692,0.020692,0.019866,0.019866,nonspam
6.629363,-50,-50,1.084366,-50,-50,-50,-50,4.151341,10.780705,10.780705,1,-15.474453,-15.474453,22.103816,-50,-50,-0.417604,-0.417604,15.056849,15.056849,-16.80903,-16.80903,-23.438394,2.197225,2.833213,4.976734,6.016157,2.197225,2.833213,4.976734,6.016157,17.671677,18.307666,20.451186,17.671677,18.307666,20.451186,21.49061,0.635989,0.635989,17.553894,17.553894,1,11.228013,11.867953,11.228013,11.040503,11.867953,26.702465,26.514955,27.342406,-0.18751,4.59865,3.530924,3.530924,1,-15.281612,-15.218201,-15.216294,-15.203329,-15.281612,-15.218201,-15.216294,-15.203329,0.19284,0.256252,0.258158,0.271124,0.19284,0.256252,0.258158,0.271124,1.01305,1.01305,1.001908,1.001908,1.065465,1.065465,0.001907,0.001907,0.063411,0.063411,0.026455,0.026455,nonspam
4.795791,4.248495,4.248495,1.141789,3.686765,3.686765,7.93526,7.93526,3.443803,8.239593,8.239593,1,-15.791021,-15.791021,20.586812,20.039516,20.039516,-1.113501,-1.113501,14.67752,14.67752,-17.185776,-17.185776,-21.981566,1.386294,2.197225,3.988984,4.70953,1.386294,2.197225,3.988984,4.70953,17.177315,17.988246,19.780005,17.177315,17.988246,19.780005,20.500551,0.81093,0.81093,17.400459,17.400459,1,5.398163,10.151051,5.398163,9.226902,10.151051,21.189184,25.017924,25.942072,3.82874,3.82874,2.8204,2.8204,1,-15.599195,-15.562463,-15.534217,-15.510457,-15.599195,-15.562463,-15.534217,-15.510457,0.191826,0.228558,0.256805,0.280564,0.191826,0.228558,0.256805,0.280564,1.024044,1.024044,1.02865,1.02865,1.037415,1.037415,0.023759,0.023759,0.036732,0.036732,0.029594,0.029594,nonspam
0.693147,-50,-50,-5.385641,-50,-50,-50,-50,6.068426,6.761573,6.761573,1,-19.876861,-19.876861,20.570008,-50,-50,-1.54534,-1.54534,18.331521,18.331521,-21.273373,-21.273373,-21.96652,0.693147,0.693147,0.693147,3.89182,0.693147,0.693147,0.693147,3.89182,20.570008,20.570008,20.570008,20.570008,20.570008,20.570008,23.768681,0,0,-50,-50,1,2.397895,10.762192,2.397895,10.686338,10.762192,22.274756,30.563199,30.639053,8.288443,8.288443,7.191483,7.191483,1,-20.818796,-20.901224,-20.963117,-20.984379,-20.818796,-20.901224,-20.963117,-20.984379,-0.941935,-1.024363,-1.086256,-1.107517,-0.941935,-1.024363,-1.086256,-1.107517,0.978963,0.978963,0.939983,0.939983,0.920877,0.920877,-0.082429,-0.082429,-0.021261,-0.021261,-0.05487,-0.05487,nonspam
3.73767,2.197225,2.197225,0.525878,3.336165,3.336165,5.533389,5.533389,2.978925,6.716595,6.716595,1,-17.905533,-17.905533,21.643202,20.102757,20.102757,-1.266018,-1.266018,16.639515,16.639515,-19.08797,-19.08797,-22.82564,1.386294,2.484907,3.871201,5.55296,1.386294,2.484907,3.871201,5.55296,19.291827,20.390439,21.776734,19.291827,20.390439,21.776734,23.458492,1.098612,1.098612,19.984974,19.984974,1,4.75359,10.211266,4.75359,6.953684,10.211266,22.659123,24.859217,28.116799,2.200094,3.257582,2.533019,2.533019,1,-17.949124,-18.078279,-18.178861,-18.267476,-17.949124,-18.078279,-18.178861,-18.267476,-0.043591,-0.172747,-0.273328,-0.361943,-0.043591,-0.172747,-0.273328,-0.361943,0.915198,0.915198,0.904311,0.904311,0.878837,0.878837,-0.129155,-0.129155,-0.088615,-0.088615,-0.105973,-0.105973,nonspam
6.76273,2.890372,2.890372,2.34405,0.581922,0.581922,3.472293,3.472293,4.2688,11.031529,11.031529,1,-15.155665,-15.155665,21.918395,18.046037,18.046037,-1.203628,-1.203628,13.952037,13.952037,-13.946909,-13.946909,-20.709639,2.833213,3.871201,4.406719,4.543295,2.833213,3.871201,4.406719,4.543295,17.988879,19.026866,19.562385,17.988879,19.026866,19.562385,19.69896,1.037988,1.037988,18.589653,18.589653,1,7.237778,10.188704,7.237778,8.51198,10.188704,22.393444,23.667645,25.34437,1.274201,1.676724,1.255801,1.255801,1,-15.01188,-14.918641,-14.908648,-14.858006,-15.01188,-14.918641,-14.908648,-14.858006,0.143786,0.237024,0.247017,0.29766,0.143786,0.237024,0.247017,0.29766,1.051946,1.051946,1.010043,1.010043,1.097724,1.097724,0.009993,0.009993,0.093239,0.093239,0.051869,0.051869,nonspam
3.258097,2.639057,2.639057,-1.139162,5.228967,5.228967,7.868025,7.868025,3.238678,6.496775,6.496775,1,-17.967526,-17.967526,21.225623,20.606584,20.606584,-1.189308,-1.189308,16.778219,16.778219,-9.910507,-9.910507,-13.168604,2.197225,2.397895,3.73767,4.75359,2.197225,2.397895,3.73767,4.75359,20.164751,20.365422,21.705196,20.164751,20.365422,21.705196,22.721117,0.200671,0.200671,18.660674,18.660674,1,4.718499,11.281636,4.718499,7.684324,11.281636,22.686025,25.65185,29.249163,2.965825,3.597312,2.999366,2.999366,1,-18.090533,-18.131838,-18.156263,-18.177339,-18.090533,-18.131838,-18.156263,-18.177339,-0.123007,-0.164312,-0.188737,-0.209813,-0.123007,-0.164312,-0.188737,-0.209813,0.979144,0.979144,0.975871,0.975871,0.959537,0.959537,-0.041305,-0.041305,-0.021076,-0.021076,-0.028896,-0.028896,nonspam
1.609438,1.386294,1.386294,-1.030701,1.163151,1.163151,2.549445,2.549445,3.273364,4.882802,4.882802,1,-18.243547,-18.243547,19.852985,19.629841,19.629841,-1.536757,-1.536757,16.706789,16.706789,-19.641616,-19.641616,-21.251054,0.693147,0.693147,0.693147,2.944439,0.693147,0.693147,0.693147,2.944439,18.936694,18.936694,18.936694,18.936694,18.936694,18.936694,21.187986,0,0,-50,-50,1,3.367296,7.880426,3.367296,7.810758,7.880426,21.610843,26.054305,26.123973,4.443462,4.443462,3.422536,3.422536,1,-18.183442,-18.162681,-18.143749,-18.126133,-18.183442,-18.162681,-18.143749,-18.126133,0.060104,0.080866,0.099798,0.117413,0.060104,0.080866,0.099798,0.117413,1.017771,1.017771,1.019113,1.019113,1.020978,1.020978,0.017615,0.017615,0.020761,0.020761,0.019104,0.019104,nonspam
3.218876,-50,-50,-0.461972,-50,-50,-50,-50,3.510948,6.729824,6.729824,1,-18.691106,-18.691106,21.909982,-50,-50,-1.462309,-1.462309,17.228798,17.228798,-19.770799,-19.770799,-22.989675,1.098612,1.94591,2.639057,5.252273,1.098612,1.94591,2.639057,5.252273,19.789719,20.637016,21.330164,19.789719,20.637016,21.330164,23.94338,0.847298,0.847298,20.077401,20.077401,1,4.828314,8.437717,4.828314,7.214504,8.437717,23.51942,25.905611,27.128823,2.386191,2.386191,1.859942,1.859942,1,-19.07473,-19.188635,-19.193167,-19.173999,-19.07473,-19.188635,-19.193167,-19.173999,-0.383624,-0.497529,-0.502061,-0.482893,-0.383624,-0.497529,-0.502061,-0.482893,1.019352,1.019352,0.995478,0.995478,0.892343,0.892343,-0.113905,-0.113905,0.019168,0.019168,-0.031431,-0.031431,nonspam
1.609438,-50,-50,-1.498772,-50,-50,-50,-50,3.50255,5.111988,5.111988,1,-17.888003,-17.888003,19.497441,-50,-50,-2.656932,-2.656932,15.231071,15.231071,-19.286796,-19.286796,-20.896234,1.609438,1.791759,1.791759,1.791759,1.609438,1.791759,1.791759,1.791759,19.497441,19.679762,19.679762,19.497441,19.679762,19.679762,19.679762,0.182322,0.182322,17.888003,17.888003,1,2.833213,10.980076,2.833213,5.826,10.980076,20.721216,23.714003,28.868079,2.992787,5.154076,4.181932,4.181932,1,-17.764928,-17.726067,-17.690422,-17.657951,-17.764928,-17.726067,-17.690422,-17.657951,0.123075,0.161935,0.197581,0.230052,0.123075,0.161935,0.197581,0.230052,1.033004,1.033004,1.036289,1.036289,1.039625,1.039625,0.032471,0.032471,0.03886,0.03886,0.035662,0.035662,nonspam
1.609438,0.693147,0.693147,-2.931466,5.94934,5.94934,6.642487,6.642487,3.135494,4.744932,4.744932,1,-19.585474,-19.585474,21.194912,20.278621,20.278621,-1.009299,-1.009299,18.576175,18.576175,-10.139857,-10.139857,-11.749295,1.386294,1.791759,1.791759,1.94591,1.386294,1.791759,1.791759,1.94591,20.971768,21.377233,21.377233,20.971768,21.377233,21.377233,21.531384,0.405465,0.405465,20.278621,20.278621,1,2.70805,8.573574,2.70805,5.758902,8.573574,22.293524,25.344376,28.159047,3.050852,3.050852,2.610585,2.610585,1,-20.148837,-20.082068,-19.99807,-19.922751,-20.148837,-20.082068,-19.99807,-19.922751,-0.563363,-0.496594,-0.412596,-0.337277,-0.563363,-0.496594,-0.412596,-0.337277,1.078228,1.078228,1.087626,1.087626,1.069049,1.069049,0.066769,0.066769,0.083998,0.083998,0.075387,0.075387,nonspam
2.397895,1.609438,1.609438,0.269333,1.427116,1.427116,3.036554,3.036554,2.274934,4.672829,4.672829,1,-17.747812,-17.747812,20.145707,19.35725,19.35725,-0.704363,-0.704363,17.043449,17.043449,-19.145714,-19.145714,-21.543609,1.609438,1.94591,2.079442,2.079442,1.609438,1.94591,2.079442,2.079442,19.35725,19.693722,19.827253,19.35725,19.693722,19.827253,19.827253,0.336472,0.336472,18.440959,18.440959,1,2.833213,9.037415,2.833213,5.786897,9.037415,20.581025,23.534709,26.785226,2.953684,3.250517,2.741391,2.741391,1,-17.752307,-17.74125,-17.726695,-17.711127,-17.752307,-17.74125,-17.726695,-17.711127,-0.004495,0.006561,0.021117,0.036685,-0.004495,0.006561,0.021117,0.036685,1.01569,1.01569,1.014662,1.014662,1.011118,1.011118,0.011056,0.011056,0.015568,0.015568,0.013729,0.013729,nonspam
1.94591,-50,-50,-2.190399,-50,-50,-50,-50,3.903415,5.849325,5.849325,1,-19.727578,-19.727578,21.673488,-50,-50,-1.876973,-1.876973,17.850605,17.850605,-21.123033,-21.123033,-23.068944,1.098612,1.386294,1.386294,2.70805,1.098612,1.386294,1.386294,2.70805,20.82619,21.113872,21.113872,20.82619,21.113872,21.113872,22.435628,0.287682,0.287682,19.727578,19.727578,1,4.634729,10.031705,4.634729,6.858565,10.031705,24.362307,26.586143,29.759283,2.223836,3.17314,2.769236,2.769236,1,-20.627586,-20.743611,-20.778651,-20.819272,-20.627586,-20.743611,-20.778651,-20.819272,-0.900008,-1.016033,-1.051073,-1.091694,-0.900008,-1.016033,-1.051073,-1.091694,0.960193,0.960193,0.965567,0.965567,0.890453,0.890453,-0.116025,-0.116025,-0.03504,-0.03504,-0.063219,-0.063219,nonspam
4.997212,4.532599,4.532599,0.157235,4.702123,4.702123,9.234723,9.234723,4.64951,9.646723,9.646723,1,-17.331847,-17.331847,22.32906,21.864447,21.864447,-1.055116,-1.055116,16.276731,16.276731,-18.729048,-18.729048,-23.726261,1.609438,1.94591,1.94591,1.94591,1.609438,1.94591,1.94591,1.94591,18.941285,19.277758,19.277758,18.941285,19.277758,19.277758,19.277758,0.336472,0.336472,18.024995,18.024995,1,7.158514,10.633352,7.158514,7.091742,10.633352,24.490361,24.42359,27.9652,-0.066772,3.54161,2.688761,2.688761,1,-17.228475,-17.227669,-17.230232,-17.23275,-17.228475,-17.227669,-17.230232,-17.23275,0.103372,0.104179,0.101615,0.099097,0.103372,0.104179,0.101615,0.099097,0.997485,0.997485,0.99744,0.99744,1.000807,1.000807,-0.002563,-0.002563,0.000806,0.000806,-0.001424,-0.001424,nonspam
1.386294,-50,-50,-1.738271,-50,-50,-50,-50,2.983153,4.369448,4.369448,1,-19.717264,-19.717264,21.103558,-50,-50,-3.530394,-3.530394,16.186869,16.186869,-21.107075,-21.107075,-22.49337,1.098612,1.098612,1.791759,1.791759,1.098612,1.098612,1.791759,1.791759,20.815876,20.815876,21.509023,20.815876,20.815876,21.509023,21.509023,0,0,-50,-50,1,2.70805,6.342121,2.70805,4.60517,6.342121,22.425314,24.322434,26.059385,1.89712,1.89712,1.68,1.68,1,-20.748963,-20.852955,-21.104613,-21.214924,-20.748963,-20.852955,-21.104613,-21.214924,-1.031699,-1.135691,-1.387349,-1.497661,-1.031699,-1.135691,-1.387349,-1.497661,0.895555,0.895555,0.777511,0.777511,0.901232,0.901232,-0.251658,-0.251658,-0.103992,-0.103992,-0.153035,-0.153035,spam
4.110874,2.995732,2.995732,1.45174,1.58045,1.58045,4.576183,4.576183,2.680348,6.791221,6.791221,1,-16.801171,-16.801171,20.912045,19.796904,19.796904,-1.965854,-1.965854,14.835318,14.835318,-14.161037,-14.161037,-18.271911,2.833213,3.178054,5.231109,5.666427,2.833213,3.178054,5.231109,5.666427,19.634385,19.979225,22.03228,19.634385,19.979225,22.03228,22.467598,0.34484,0.34484,18.747082,18.747082,1,5.043425,10.701715,5.043425,7.261927,10.701715,21.844597,24.063098,27.502887,2.218502,3.439788,2.660606,2.660606,1,-16.66309,-16.610538,-16.586083,-16.545942,-16.66309,-16.610538,-16.586083,-16.545942,0.138081,0.190634,0.215088,0.255229,0.138081,0.190634,0.215088,0.255229,1.040958,1.040958,1.024756,1.024756,1.053958,1.053958,0.024454,0.024454,0.052552,0.052552,0.039115,0.039115,nonspam
-50,-50,-50,0,-50,-50,-50,-50,-50,-50,-50,1,-20.143677,-20.143677,-50,-50,-50,-50,-50,-50,-50,-21.540305,-21.540305,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,0,0,-50,-50,1,-50,-50,-50,-50,-50,-50,-50,-50,0,0,0,0,1,-21.905131,-22.043439,-22.114045,-22.168485,-21.905131,-22.043439,-22.114045,-22.168485,-1.761454,-1.899762,-1.970368,-2.024808,-1.761454,-1.899762,-1.970368,-2.024808,0.947015,0.947015,0.931829,0.931829,0.87083,0.87083,-0.138308,-0.138308,-0.05444,-0.05444,-0.08713,-0.08713,spam
2.890372,2.564949,2.564949,0.11301,2.548328,2.548328,5.113278,5.113278,2.88418,5.774552,5.774552,1,-18.113326,-18.113326,21.003698,20.678276,20.678276,-1.26598,-1.26598,16.847346,16.847346,-9.796896,-9.796896,-12.687267,1.386294,1.386294,1.386294,1.386294,1.386294,1.386294,1.386294,1.386294,19.499621,19.499621,19.499621,19.499621,19.499621,19.499621,19.499621,0,0,-50,-50,1,3.465736,7.452982,3.465736,4.70953,7.452982,21.579062,22.822857,25.566309,1.243794,2.743452,1.935719,1.935719,1,-18.053833,-18.038862,-18.02157,-18.005335,-18.053833,-18.038862,-18.02157,-18.005335,0.059494,0.074464,0.091756,0.107992,0.059494,0.074464,0.091756,0.107992,1.016368,1.016368,1.017443,1.017443,1.015083,1.015083,0.01497,0.01497,0.017292,0.017292,0.016166,0.016166,nonspam
2.995732,2.079442,2.079442,-0.422491,1.734601,1.734601,3.814043,3.814043,3.414443,6.410175,6.410175,1,-17.028525,-17.028525,20.024257,19.107966,19.107966,-0.349757,-0.349757,16.678768,16.678768,-18.419952,-18.419952,-21.415685,1.609438,1.94591,3.555348,4.890349,1.609438,1.94591,3.555348,4.890349,18.637963,18.974435,20.583873,18.637963,18.974435,20.583873,21.918874,0.336472,0.336472,17.721672,17.721672,1,5.043425,10.351278,5.043425,10.08201,10.351278,22.07195,27.110535,27.379802,5.038585,5.038585,3.997042,3.997042,1,-16.9616,-16.952441,-16.989856,-17.000619,-16.9616,-16.952441,-16.989856,-17.000619,0.066924,0.076084,0.038669,0.027906,0.066924,0.076084,0.038669,0.027906,0.989295,0.989295,0.963276,0.963276,1.009202,1.009202,-0.037416,-0.037416,0.00916,0.00916,-0.012824,-0.012824,nonspam
1.94591,2.564949,2.564949,1.299283,0.65678,0.65678,3.221729,3.221729,1.637609,3.583519,3.583519,1,-18.344849,-18.344849,20.290759,20.909798,20.909798,-1.646532,-1.646532,16.698316,16.698316,-18.881918,-18.881918,-20.827828,0.693147,0.693147,3.555348,3.637586,0.693147,0.693147,3.555348,3.637586,19.037996,19.037996,21.900197,19.037996,19.037996,21.900197,21.982435,0,0,-50,-50,1,2.397895,8.478244,2.397895,5.023881,8.478244,20.742744,23.368729,26.823093,2.625985,3.454364,2.752126,2.752126,1,-18.724288,-18.837068,-18.999293,-19.057577,-18.724288,-18.837068,-18.999293,-19.057577,-0.379439,-0.492219,-0.654444,-0.712728,-0.379439,-0.492219,-0.654444,-0.712728,0.943382,0.943382,0.85025,0.85025,0.893347,0.893347,-0.162225,-0.162225,-0.058284,-0.058284,-0.110195,-0.110195,nonspam
1.94591,-50,-50,-2.107116,-50,-50,-50,-50,3.978346,5.924256,5.924256,1,-19.817217,-19.817217,21.763127,-50,-50,-4.705961,-4.705961,15.111255,15.111255,-21.213549,-21.213549,-23.159459,1.098612,1.609438,1.609438,1.94591,1.098612,1.609438,1.609438,1.94591,20.915829,21.426655,21.426655,20.915829,21.426655,21.426655,21.763127,0.510826,0.510826,20.510364,20.510364,1,3.218876,8.989943,3.218876,5.811141,8.989943,23.036092,25.628358,28.80716,2.592265,3.178802,2.613725,2.613725,1,-21.104042,-21.357082,-21.490182,-21.572774,-21.104042,-21.357082,-21.490182,-21.572774,-1.286825,-1.539866,-1.672966,-1.755557,-1.286825,-1.539866,-1.672966,-1.755557,0.920727,0.920727,0.875377,0.875377,0.776437,0.776437,-0.25304,-0.25304,-0.082591,-0.082591,-0.153718,-0.153718,nonspam
2.639057,1.609438,1.609438,0.239144,1.609438,1.609438,3.218876,3.218876,2.20513,4.844187,4.844187,1,-17.803829,-17.803829,20.442886,19.413267,19.413267,-1.767975,-1.767975,16.035853,16.035853,-19.199863,-19.199863,-21.83892,1.098612,1.098612,1.098612,3.178054,1.098612,1.098612,1.098612,3.178054,18.902441,18.902441,18.902441,18.902441,18.902441,18.902441,20.981882,0,0,-50,-50,1,3.663562,5.948035,3.663562,5.755742,5.948035,21.46739,23.559571,23.751864,2.092181,2.092181,1.394618,1.394618,1,-17.732711,-17.753097,-17.775912,-17.799845,-17.732711,-17.753097,-17.775912,-17.799845,0.071117,0.050732,0.027916,0.003984,0.071117,0.050732,0.027916,0.003984,0.976351,0.976351,0.977443,0.977443,0.979821,0.979821,-0.023933,-0.023933,-0.020385,-0.020385,-0.022377,-0.022377,nonspam
2.833213,1.609438,1.609438,0.402795,1.686399,1.686399,3.295837,3.295837,2.254383,5.087596,5.087596,1,-16.983858,-16.983858,19.817071,18.593295,18.593295,-0.183715,-0.183715,16.800143,16.800143,-17.871881,-17.871881,-20.705094,2.302585,2.079442,2.639057,4.990433,2.302585,2.079442,2.639057,4.990433,19.286443,19.063299,19.622915,19.286443,19.063299,19.622915,21.97429,-0.223144,-0.223144,-50,-50,1,4.276666,10.18829,4.276666,9.934211,10.18829,21.260524,26.918068,27.172148,5.657545,5.657545,4.578035,4.578035,1,-16.782297,-16.694943,-16.622401,-16.568426,-16.782297,-16.694943,-16.622401,-16.568426,0.201561,0.288914,0.361457,0.415432,0.201561,0.288914,0.361457,0.415432,1.055458,1.055458,1.075238,1.075238,1.091283,1.091283,0.053975,0.053975,0.087354,0.087354,0.071384,0.071384,nonspam
0.693147,-50,-50,-0.559616,-50,-50,-50,-50,0.693147,1.386294,1.386294,1,-19.252818,-19.252818,19.945965,-50,-50,-5.431168,-5.431168,13.82165,13.82165,-20.649415,-20.649415,-21.342563,0,0.693147,0.693147,0.693147,0,0.693147,0.693147,0.693147,19.252818,19.945965,19.945965,19.252818,19.945965,19.945965,19.945965,0.693147,0.693147,19.252818,19.252818,1,1.386294,6.066108,1.386294,2.197225,6.066108,20.639112,21.450043,25.318926,0.81093,3.868884,2.855299,2.855299,1,-20.230907,-20.783214,-20.973424,-21.054873,-20.230907,-20.783214,-20.973424,-21.054873,-0.978089,-1.530396,-1.720606,-1.802055,-0.978089,-1.530396,-1.720606,-1.802055,0.92178,0.92178,0.826786,0.826786,0.57562,0.57562,-0.552307,-0.552307,-0.081448,-0.081448,-0.255242,-0.255242,nonspam
4.927254,2.484907,2.484907,0.556733,2.484907,2.484907,4.969813,4.969813,4.149555,9.076809,9.076809,1,-17.626916,-17.626916,22.55417,20.111823,20.111823,-1.324841,-1.324841,16.302076,16.302076,-19.024749,-19.024749,-23.952002,1.386294,1.791759,1.791759,2.772589,1.386294,1.791759,1.791759,2.772589,19.013211,19.418676,19.418676,19.013211,19.418676,19.418676,20.399505,0.405465,0.405465,18.320063,18.320063,1,7.110696,11.049953,7.110696,9.712932,11.049953,24.737612,27.339848,28.676869,2.602236,2.602236,2.166321,2.166321,1,-17.587508,-17.587201,-17.584707,-17.579568,-17.587508,-17.587201,-17.584707,-17.579568,0.039408,0.039716,0.04221,0.047349,0.039408,0.039716,0.04221,0.047349,1.005152,1.005152,1.002497,1.002497,1.000307,1.000307,0.000307,0.000307,0.005139,0.005139,0.002649,0.002649,nonspam
2.639057,2.197225,2.197225,-1.543298,5.186827,5.186827,7.384052,7.384052,2.623633,5.26269,5.26269,1,-18.545336,-18.545336,21.184393,20.74256,20.74256,-1.863219,-1.863219,16.682117,16.682117,-18.661735,-18.661735,-21.300792,1.098612,1.94591,1.94591,4.204693,1.098612,1.94591,1.94591,4.204693,19.643948,20.491246,20.491246,19.643948,20.491246,20.491246,22.750028,0.847298,0.847298,19.93163,19.93163,1,3.367296,9.201199,3.367296,5.762051,9.201199,21.912632,24.307387,27.746535,2.394756,3.439147,2.690052,2.690052,1,-18.684306,-18.797478,-18.895643,-18.984559,-18.684306,-18.797478,-18.895643,-18.984559,-0.13897,-0.252142,-0.350307,-0.439223,-0.13897,-0.252142,-0.350307,-0.439223,0.914922,0.914922,0.906499,0.906499,0.892997,0.892997,-0.113172,-0.113172,-0.088916,-0.088916,-0.100035,-0.100035,nonspam
